candidate_id,origin,manufacturer,legal_manufacturer,brand_or_distributor,catalog_number,alternate_identifier,product_name,source_evidence,source_scope,original_csv_status,canonical_status_before,exact_identifier_confidence,clinical_scope_disposition,disposition,canonical_product_id,role_assignment,taxonomy_class,taxonomy_subtype,taxonomy_confidence,owner_review_required,rationale
SC-CAND-050,owner_pdf,DISA Medinotec,DISA Medinotec,Trachealator,TRD1-14540,,"Trachealator Non-Occlusive Airway Balloon, 14.5 x 40 mm","SRC089: Rendered PDF page 4, visually confirmed Trachealator ordering table | SRC098: Trachealator product page | SRC099: K211894, device description",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-5AC73F2FA3,AIRWAY_BALLOON_DILATOR,balloon_dilation,airway_balloon_dilator,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-051,owner_pdf,DISA Medinotec,DISA Medinotec,Trachealator,TRD1-16040,,"Trachealator Non-Occlusive Airway Balloon, 16 x 40 mm","SRC089: Rendered PDF page 4, visually confirmed Trachealator ordering table | SRC098: Trachealator product page | SRC099: K211894, device description",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-2C1F1ABA62,AIRWAY_BALLOON_DILATOR,balloon_dilation,airway_balloon_dilator,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-052,owner_pdf,DISA Medinotec,DISA Medinotec,Trachealator,TRD1-18040,,"Trachealator Non-Occlusive Airway Balloon, 18 x 40 mm","SRC089: Rendered PDF page 4, visually confirmed Trachealator ordering table | SRC098: Trachealator product page | SRC099: K211894, device description",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-4F290FD9D3,AIRWAY_BALLOON_DILATOR,balloon_dilation,airway_balloon_dilator,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-053,owner_pdf,"Shenzhen HugeMed Medical Technical Development Co., Ltd.","Shenzhen HugeMed Medical Technical Development Co., Ltd.",HugeMed Single-Use Flexible Bronchoscope / EndoTherapeutics,BR-M22,,BR-M22 Single-Use Flexible Bronchoscope,"SRC089: Rendered PDF page 5, visually confirmed model/specification table | SRC101: K222910, applicant and device-description sections | SRC100: Single-use bronchoscope model/specification table | SRC102: AccessGUDID Primary DI 06970462546115",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-DADEAB2B83,FLEX_SCOPE_SINGLE_USE,bronchoscope,single_use_video_bronchoscope,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-054,owner_pdf,"Shenzhen HugeMed Medical Technical Development Co., Ltd.","Shenzhen HugeMed Medical Technical Development Co., Ltd.",HugeMed Single-Use Flexible Bronchoscope / EndoTherapeutics,BR-M32,,BR-M32 Single-Use Flexible Bronchoscope,"SRC089: Rendered PDF page 5, visually confirmed model/specification table | SRC101: K222910, applicant and device-description sections | SRC100: Single-use bronchoscope model/specification table | SRC102: AccessGUDID Primary DI 06970462546108",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-AFF9BDD685,FLEX_SCOPE_SINGLE_USE,bronchoscope,single_use_video_bronchoscope,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-055,owner_pdf,"Shenzhen HugeMed Medical Technical Development Co., Ltd.","Shenzhen HugeMed Medical Technical Development Co., Ltd.",HugeMed Single-Use Flexible Bronchoscope / EndoTherapeutics,BR-M40,,BR-M40 Single-Use Flexible Bronchoscope,"SRC089: Rendered PDF page 5, visually confirmed model/specification table | SRC101: K222910, applicant and device-description sections | SRC100: Single-use bronchoscope model/specification table | SRC102: AccessGUDID Primary DI 06970462546092",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-39C1BDB306,FLEX_SCOPE_SINGLE_USE,bronchoscope,single_use_video_bronchoscope,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-056,owner_pdf,"Shenzhen HugeMed Medical Technical Development Co., Ltd.","Shenzhen HugeMed Medical Technical Development Co., Ltd.",HugeMed Single-Use Flexible Bronchoscope / EndoTherapeutics,BR-M50,,BR-M50 Single-Use Flexible Bronchoscope,"SRC089: Rendered PDF page 5, visually confirmed model/specification table | SRC101: K222910, applicant and device-description sections | SRC100: Single-use bronchoscope model/specification table | SRC102: AccessGUDID Primary DI 06970462546085",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-48F43B9C6A,FLEX_SCOPE_SINGLE_USE,bronchoscope,single_use_video_bronchoscope,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-057,owner_pdf,"Shenzhen HugeMed Medical Technical Development Co., Ltd.","Shenzhen HugeMed Medical Technical Development Co., Ltd.",HugeMed Single-Use Flexible Bronchoscope / EndoTherapeutics,BR-M58,,BR-M58 Single-Use Flexible Bronchoscope,"SRC089: Rendered PDF page 5, visually confirmed model/specification table | SRC101: K222910, applicant and device-description sections | SRC100: Single-use bronchoscope model/specification table | SRC102: AccessGUDID Primary DI 06970462546061",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-4E7880DB69,FLEX_SCOPE_SINGLE_USE,bronchoscope,single_use_video_bronchoscope,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-058,owner_pdf,"Shenzhen HugeMed Medical Technical Development Co., Ltd.","Shenzhen HugeMed Medical Technical Development Co., Ltd.",HugeMed Single-Use Flexible Bronchoscope / EndoTherapeutics,BR-M40H,,BR-M40H HD Single-Use Flexible Bronchoscope,"SRC089: Rendered PDF page 5, visually confirmed model/specification table | SRC101: K222910, applicant and device-description sections | SRC102: AccessGUDID Primary DI 06970462546184",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-A3852DB56A,FLEX_SCOPE_SINGLE_USE,bronchoscope,single_use_video_bronchoscope,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-059,owner_pdf,"Shenzhen HugeMed Medical Technical Development Co., Ltd.","Shenzhen HugeMed Medical Technical Development Co., Ltd.",HugeMed Single-Use Flexible Bronchoscope / EndoTherapeutics,BR-M52H,,BR-M52H HD Single-Use Flexible Bronchoscope,"SRC089: Rendered PDF page 5, visually confirmed model/specification table | SRC101: K222910, applicant and device-description sections | SRC102: AccessGUDID Primary DI 06970462546177",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-961C4B6422,FLEX_SCOPE_SINGLE_USE,bronchoscope,single_use_video_bronchoscope,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-060,owner_pdf,"Shenzhen HugeMed Medical Technical Development Co., Ltd.","Shenzhen HugeMed Medical Technical Development Co., Ltd.",HugeMed Single-Use Flexible Bronchoscope / EndoTherapeutics,BR-M58H,,BR-M58H HD Single-Use Flexible Bronchoscope,"SRC089: Rendered PDF page 5, visually confirmed model/specification table | SRC101: K222910, applicant and device-description sections | SRC102: AccessGUDID Primary DI 06970462546160",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-B02CF0A059,FLEX_SCOPE_SINGLE_USE,bronchoscope,single_use_video_bronchoscope,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-061,owner_pdf,CLR Medical,CLR Medical,CLR Irrigation System,S012-01-200,,CLR Irrigation and Drainage Kit,"SRC089: Rendered PDF page 6, CLR irrigation-system component panel | SRC103: CLR product pages and component IFUs | SRC104: AccessGUDID Primary DI 00860003054949",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-2CD37C1E67,PLEURAL_DRAINAGE_ACCESSORY,pleural_drainage,pleural_drainage_accessory,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-062,owner_pdf,CLR Medical,CLR Medical,CLR Irrigation System,S012-01-100,,CLR Port,"SRC089: Rendered PDF page 6, CLR irrigation-system component panel | SRC103: CLR product pages and component IFUs | SRC104: AccessGUDID Primary DI 00860003054918",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-2FA3F3A0DD,PLEURAL_DRAINAGE_ACCESSORY,pleural_drainage,pleural_drainage_accessory,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-063,owner_pdf,CLR Medical,CLR Medical,CLR Irrigation System,S012-01-016,,CLR Port Injector,"SRC089: Rendered PDF page 6, CLR irrigation-system component panel | SRC103: CLR product pages and component IFUs | SRC104: AccessGUDID Primary DI 00850052377007",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-BC2856A7CB,PLEURAL_DRAINAGE_ACCESSORY,pleural_drainage,pleural_drainage_accessory,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-064,owner_pdf,CLR Medical,CLR Medical,CLR Irrigation System,S012-01-015,,CLR Port Cap,"SRC089: Rendered PDF page 6, CLR irrigation-system component panel | SRC103: CLR product pages and component IFUs | SRC104: AccessGUDID Primary DI 00860003054994",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-D59133B2EE,PLEURAL_DRAINAGE_ACCESSORY,pleural_drainage,pleural_drainage_accessory,high,no,Absent from the old CSV and baseline catalog; owner source plus manufacturer/FDA evidence supports an exact in-scope identity.
SC-CAND-065,owner_pdf,CLR Medical,CLR Medical,CLR Irrigation System,S012-01-019,,CLR Irrigator,"SRC089: Rendered PDF page 6, CLR Irrigator panel | SRC103: CLR Irrigator IFU LBL S012-01-203 Rev D | SRC104: AccessGUDID Primary DI 00860003054901",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-003C4641E6,PLEURAL_DRAINAGE_ACCESSORY,other_needs_review,unclassified_device,needs_review,yes,Exact identity is resolved and clinically in scope; physical taxonomy intentionally remains other_needs_review.
SC-CAND-066,old_corpus,Cook Medical,Cook Medical,Thal-Quick,G06885,C-TQTSY-1000,Thal-Quick Chest Tube Tray — 10 Fr,"SRC105: PDF page 4 of 35, Tray ordering row (order number G06885, reference part number C-TQTSY-1000)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-7793F60F05,CHEST_TUBE_SMALL_BORE,pleural_drainage,thoracic_catheter,high,no,Corpus-wide layout-aware extraction found this exact order/reference tray row in the one-product-per-page Cook Thal-Quick capture outside the original CSV and baseline catalog.
SC-CAND-067,old_corpus,Cook Medical,Cook Medical,Thal-Quick,G05464,C-TQTSY-1200,Thal-Quick Chest Tube Tray — 12 Fr,"SRC105: PDF page 6 of 35, Tray ordering row (order number G05464, reference part number C-TQTSY-1200)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-D060A8BE6C,CHEST_TUBE_SMALL_BORE,pleural_drainage,thoracic_catheter,high,no,Corpus-wide layout-aware extraction found this exact order/reference tray row in the one-product-per-page Cook Thal-Quick capture outside the original CSV and baseline catalog.
SC-CAND-068,old_corpus,Cook Medical,Cook Medical,Thal-Quick,G07090,C-TQTSY-1400,Thal-Quick Chest Tube Tray — 14 Fr,"SRC105: PDF page 8 of 35, Tray ordering row (order number G07090, reference part number C-TQTSY-1400)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-78176D6C9C,CHEST_TUBE_SMALL_BORE,pleural_drainage,thoracic_catheter,high,no,Corpus-wide layout-aware extraction found this exact order/reference tray row in the one-product-per-page Cook Thal-Quick capture outside the original CSV and baseline catalog.
SC-CAND-069,old_corpus,Cook Medical,Cook Medical,Thal-Quick,G04220,C-TQTSY-2400,Thal-Quick Chest Tube Tray — 24 Fr,"SRC105: PDF page 16 of 35, Tray ordering row (order number G04220, reference part number C-TQTSY-2400)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-B0A5A793EA,CHEST_TUBE_LARGE_BORE,pleural_drainage,thoracic_catheter,high,no,Corpus-wide layout-aware extraction found this exact order/reference tray row in the one-product-per-page Cook Thal-Quick capture outside the original CSV and baseline catalog.
SC-CAND-070,old_corpus,Cook Medical,Cook Medical,,G02327,CTU14.0-40-ST,Vinyl Connecting Tube — 14 Fr x 40 cm with Stopcock,"SRC076: PDF page 17 of 20, Vinyl Connecting Tube ordering table, 2-way stopcock row (order number G02327, reference part number CTU14.0-40-ST)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-83ABCBA52B,PLEURAL_DRAINAGE_ACCESSORY,pleural_drainage,pleural_drainage_accessory,high,no,Corpus-wide layout-aware extraction found this exact order/reference accessory row in the Cook chest-drainage ordering brochure outside the original CSV and baseline catalog.
SC-CAND-071,old_corpus,Cook Medical,Cook Medical,,G02791,CTU14.0-30,Vinyl Connecting Tube — 14 Fr x 30 cm Luer Lock,"SRC076: PDF page 17 of 20, Vinyl Connecting Tube ordering table, Luer Lock (without a 2-way stopcock) row (order number G02791, reference part number CTU14.0-30)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-40A16220EC,PLEURAL_DRAINAGE_ACCESSORY,pleural_drainage,pleural_drainage_accessory,high,no,Corpus-wide layout-aware extraction found this exact order/reference accessory row in the Cook chest-drainage ordering brochure outside the original CSV and baseline catalog.
SC-CAND-072,old_corpus,Cook Medical,Cook Medical,,G36370,C-CDV-1,Cook Chest Drain Valve,"SRC076: PDF page 16 of 20, Simple Pneumothorax Aspiration Accessory Set ordering table, Cook Chest Drain Valve Only row (order number G36370, reference part number C-CDV-1)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-27F927260E,PLEURAL_DRAINAGE_ACCESSORY,pleural_drainage,pleural_drainage_accessory,high,no,Corpus-wide layout-aware extraction found this exact order/reference accessory row in the Cook chest-drainage ordering brochure outside the original CSV and baseline catalog.
SC-CAND-073,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57682,C-PTIS-100-HC-G-NA,Blue Rhino G2-Multi Percutaneous Tracheostomy Set,"SRC074: PDF page 47 of 66, ""Sets without tracheostomy tube"" ordering row (order number G57682, reference part number C-PTIS-100-HC-G-NA)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-B76AF3D731,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-074,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57683,C-PTIS-100-UNS-HC-G-NA,Blue Rhino G2-Multi Percutaneous Tracheostomy Set,"SRC074: PDF page 50 of 66, ""Sets without tracheostomy tube"" ordering row (order number G57683, reference part number C-PTIS-100-UNS-HC-G-NA)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-D0F1748B0D,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-075,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57684,C-PTIS-100-UNL-HC-G-NA,Blue Rhino G2-Multi Percutaneous Tracheostomy Set,"SRC074: PDF page 52 of 66, ""Sets without tracheostomy tube"" ordering row (order number G57684, reference part number C-PTIS-100-UNL-HC-G-NA)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-86B4C57E4C,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-076,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57691,C-PTIS-100-HC-G-NA-FLEX7.5,Blue Rhino G2-Multi Percutaneous Tracheostomy Set with 7.5 mm Shiley Flexible Adult Tube,"SRC074: PDF page 54 of 66, ""Sets with tracheostomy tube"" ordering row (order number G57691, reference part number C-PTIS-100-HC-G-NA-FLEX7.5)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-18D0D3090E,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-077,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57692,C-PTIS-100-HC-G-NA-FLEX8.5,Blue Rhino G2-Multi Percutaneous Tracheostomy Set with 8.5 mm Shiley Flexible Adult Tube,"SRC074: PDF page 56 of 66, ""Sets with tracheostomy tube"" ordering row (order number G57692, reference part number C-PTIS-100-HC-G-NA-FLEX8.5)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-9EE9380618,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-078,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57693,C-PTIS-100-HC-G-NA-EVAC7.5,Blue Rhino G2-Multi Percutaneous Tracheostomy Set with 7.5 mm Shiley Evac Tube,"SRC074: PDF page 59 of 66, ""Sets with tracheostomy tube"" ordering row (order number G57693, reference part number C-PTIS-100-HC-G-NA-EVAC7.5)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-F93B7FF984,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-079,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57694,C-PTIS-100-HC-G-NA-EVAC8.5,Blue Rhino G2-Multi Percutaneous Tracheostomy Set with 8.5 mm Shiley Evac Tube,"SRC074: PDF page 61 of 66, ""Sets with tracheostomy tube"" ordering row (order number G57694, reference part number C-PTIS-100-HC-G-NA-EVAC8.5)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-0FD8BE79BA,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-080,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57707,C-PTISYJ-100-HC-G-NA,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray without Pharmaceuticals,"SRC074: PDF page 26 of 66, ""Trays without pharmaceuticals, without tracheostomy tube"" ordering row (order number G57707, reference part number C-PTISYJ-100-HC-G-NA)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-61930EA6FF,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-081,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57708,C-PTISYJ-100-UNS-HC-G-NA,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray without Pharmaceuticals,"SRC074: PDF page 29 of 66, ""Trays without pharmaceuticals, without tracheostomy tube"" ordering row (order number G57708, reference part number C-PTISYJ-100-UNS-HC-G-NA)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-39295A9759,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-082,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57709,C-PTISYJ-100-UNL-HC-G-NA,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray without Pharmaceuticals,"SRC074: PDF page 32 of 66, ""Trays without pharmaceuticals, without tracheostomy tube"" ordering row (order number G57709, reference part number C-PTISYJ-100-UNL-HC-G-NA)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-25412B4F20,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-083,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57719,C-PTISY-100-HC-G-NA-EVAC8.5,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray with 8.5 mm Shiley Evac Tube,"SRC074: PDF page 23 of 66, ""Trays with pharmaceuticals, with tracheostomy tube"" ordering row (order number G57719, reference part number C-PTISY-100-HC-G-NA-EVAC8.5)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-318DD7F80F,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-084,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57720,C-PTISYJ-100-HC-G-NA-FLEX7.5,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray without Pharmaceuticals with 7.5 mm Shiley Flexible Adult Tube,"SRC074: PDF page 35 of 66, ""Trays without pharmaceuticals, with tracheostomy tube"" ordering row (order number G57720, reference part number C-PTISYJ-100-HC-G-NA-FLEX7.5)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-FF056E168C,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-085,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57721,C-PTISYJ-100-HC-G-NA-FLEX8.5,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray without Pharmaceuticals with 8.5 mm Shiley Flexible Adult Tube,"SRC074: PDF page 38 of 66, ""Trays without pharmaceuticals, with tracheostomy tube"" ordering row (order number G57721, reference part number C-PTISYJ-100-HC-G-NA-FLEX8.5)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-131661EB7C,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-086,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57722,C-PTISYJ-100-HC-G-NA-EVAC7.5,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray without Pharmaceuticals with 7.5 mm Shiley Evac Tube,"SRC074: PDF page 41 of 66, ""Trays without pharmaceuticals, with tracheostomy tube"" ordering row (order number G57722, reference part number C-PTISYJ-100-HC-G-NA-EVAC7.5)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-0B0CC1045A,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-087,old_corpus,Cook Medical,Cook Medical,Blue Rhino G2-Multi,G57723,C-PTISYJ-100-HC-G-NA-EVAC8.5,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray without Pharmaceuticals with 8.5 mm Shiley Evac Tube,"SRC074: PDF page 44 of 66, ""Trays without pharmaceuticals, with tracheostomy tube"" ordering row (order number G57723, reference part number C-PTISYJ-100-HC-G-NA-EVAC8.5)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-90327D4D73,PERC_TRACH_KIT,other_needs_review,unclassified_device,needs_review,yes,Corpus-wide layout-aware extraction reconstructed this hyphen-wrapped order/reference row in the one-product-per-page Blue Rhino capture; absent from the original CSV and baseline catalog.
SC-CAND-088,old_corpus,Karl Storz,Karl Storz,,10350F,,"Optical Forceps, large jaws, blunt","SRC107: PDF page 49, product card ""Item no: 10350F / Optical Forceps, large jaws, blunt"" (card specifications continue on capture page 50)",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-A0655BF464,RIGID_FORCEPS,forceps_instrument,optical_rigid_forceps,high,no,"The explicit ordering-label scanner correction surfaced this exact ""Item no:"" identifier in the KARL STORZ rigid-bronchoscopy e-catalog capture; the rendered product card shows an exact in-scope optical forceps absent from the original CSV and baseline catalog."
SC-CAND-089,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1020,,GSS BD Bronchial Stent,"SRC106: PDF page 12, GSS BD Bronchial Stent table, reference 01BD1020",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-D13A7A8211,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-090,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1030,,GSS BD Bronchial Stent,"SRC106: PDF page 12, GSS BD Bronchial Stent table, reference 01BD1030",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-6C3C818624,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-091,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1050,,GSS BD Bronchial Stent,"SRC106: PDF page 12, GSS BD Bronchial Stent table, reference 01BD1050",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-52D3317209,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-092,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1060,,GSS BD Bronchial Stent,"SRC106: PDF page 12, GSS BD Bronchial Stent table, reference 01BD1060",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-DBEAA70E14,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-093,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1070,,GSS BD Bronchial Stent,"SRC106: PDF page 13, GSS BD Bronchial Stent table, reference 01BD1070",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-999435B5F2,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
