product_id,manufacturer,product_name,catalog_number,model_number,research_state,confidence,identity_match_method,udi_assessment,listing_assessment,authorization_finding,manufacturer_finding,conflict_flags,safety_search_status,safety_action_state,safety_action_scope,safety_action_references,visibility_review_eligibility,rationale,unresolved_questions,proposed_human_review_disposition,source_urls,canonical_change_applied
PRD-91BFC52CEC,Richard Wolf,HEMER Tracheoscope Tube Bundle,8214.1281,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,current_non_us,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: current_non_us. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?|Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228214.1281%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228214.1281%22&limit=100,false
PRD-921CB1B912,Karl Storz,Sponge Holder 35 cm,10385B,,insufficient_evidence,low,exact_manufacturer_model_number,all_exact_configurations_active,search_incomplete,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_model_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210385B%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551048146%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551048146%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210385+B%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551048146%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210385+B%22&limit=100,false
PRD-9349B7D1F6,ERBE,Irrigation Adapter for APC Applicators,20132-095,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220132-095%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220132-095%22&limit=100,false
PRD-934DA56D92,Karl Storz,Puncture Needle for Histology,10435A,,insufficient_evidence,low,exact_manufacturer_model_number,all_exact_configurations_active,search_incomplete,premarket_exempt,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_model_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210435A%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551048603%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22LRC%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22LRC%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551048603%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210435+A%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551048603%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210435+A%22&limit=100,false
PRD-93A3E7F825,ERBE,"Bipolar Connecting Cable, 2-Pin 28 mm, Aesculap, 4.5 m",20196-066,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220196-066%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220196-066%22&limit=100,false
PRD-95ADE8F814,ERBE,"Monopolar Connecting Cable, Standard, 4 m, 4 mm Socket for Needle/STORZ",20192-101,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220192-101%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220192-101%22&limit=100,false
PRD-95C0E7E548,Thoracent / M.I.Tech,Bonastent Tracheobronchial Stent,BTB-202009,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/enforcement.json?search=product_description%3A%22BTB-202009%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22BTB-202009%22&limit=100,false
PRD-9610100EDA,Pinnacle Biologics,"OPTIGUIDE Fiber Optic Diffuser, 2.5 cm",,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,not_searched,unknown,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,,false
PRD-963930CE88,Thoracent / M.I.Tech,Bonastent Tracheobronchial Stent,BTB-206009,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/enforcement.json?search=product_description%3A%22BTB-206009%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22BTB-206009%22&limit=100,false
PRD-96993E6593,Richard Wolf,"Endobronchial Resector, Curved Smooth",825610446,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,current_non_us,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: current_non_us. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?|Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22825610446%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22825610446%22&limit=100,false
PRD-972FD7E1D0,Boston Scientific,EXALT Model B Slim,M00542711,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/enforcement.json?search=product_description%3A%22M00542711%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22M00542711%22&limit=100,false
PRD-985ACD0324,Richard Wolf,Clamping Attachment,8290020,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,current_non_us,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: current_non_us. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?|Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228290020%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228290020%22&limit=100,false
PRD-993274DBA5,Richard Wolf,Sealing Cap with Monitoring Window,8205.12,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,current_non_us,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: current_non_us. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?|Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228205.12%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228205.12%22&limit=100,false
PRD-99494D8DD0,ERBE,FiAPC Probe 3000 A,20132-226,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220132-226%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220132-226%22&limit=100,false
PRD-99BC8714FF,Karl Storz,"Bronchial Atomizer, 50 cm",10452A,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210452+A%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210452+A%22&limit=100,false
PRD-99F825C44F,Karl Storz,"Universal Bronchoscope Tube, Proximal Illumination, Size 7.5",10318CP,,insufficient_evidence,low,exact_manufacturer_model_number,all_exact_configurations_active,search_incomplete,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_model_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210318CP%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551045633%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210318+CP%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551045633%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551045633%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210318+CP%22&limit=100,false
PRD-9A5C5FEF7D,Karl Storz,Alligator Forceps,10372HL,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210372HL%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210372HL%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551047439%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551047439%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210372+HL%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210372+HL%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551047439%22&limit=100,false
PRD-9AE343BC8D,ERBE,CO2 Gas Bottle Adapter E,20410-003,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/USA/MKT-5074_ERBECRYO-2_2023-06.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220410-003%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220410-003%22&limit=100,false
PRD-9BAC333008,Thoracent / M.I.Tech,Bonastent Tracheobronchial Stent,BTB-207009,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/enforcement.json?search=product_description%3A%22BTB-207009%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22BTB-207009%22&limit=100,false
PRD-9BBDA8D7D6,Thoracent / M.I.Tech,Bonastent Tracheobronchial Stent,BTB-164009,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/enforcement.json?search=product_description%3A%22BTB-164009%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22BTB-164009%22&limit=100,false
PRD-9C53328A79,Thoracent / M.I.Tech,Bonastent Tracheobronchial Stent,BTB-204009,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/enforcement.json?search=product_description%3A%22BTB-204009%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22BTB-204009%22&limit=100,false
PRD-9CE203EA1C,Novatech,GSS BD Bronchial Stent,01BD1040,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/enforcement.json?search=product_description%3A%2201BD1040%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2201BD1040%22&limit=100,false
PRD-9DA3B7C48B,ERBE,"Pressure Reducer without Sensor for APC 300, ISO 5145 No. 4",20132-078,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220132-078%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220132-078%22&limit=100,false
PRD-9DCC51E06A,Thoracent / M.I.Tech,Bonastent Tracheobronchial Stent,BTB-205009,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/enforcement.json?search=product_description%3A%22BTB-205009%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22BTB-205009%22&limit=100,false
PRD-9DCC5EC86C,ERBE,"Bipolar Connecting Cable, International 2-Pin 22 mm, 4 m",20196-053,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220196-053%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220196-053%22&limit=100,false
PRD-9E24CD4C73,FUJIFILM SonoSite,SonoSite L19-5 Transducer,L19-5,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,not_searched,unknown,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.sonosite.com/sites/default/files/Sonosite_LX_product_brochure_MKT03597_US_rev_C.pdf|https://www.sonosite.com/products/sonosite-px,false
PRD-9E7BDDB1CC,Karl Storz,Adapter for 5 Fr Suction Catheter,10479F,,insufficient_evidence,low,exact_manufacturer_model_number,all_exact_configurations_active,search_incomplete,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_model_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210479F%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551048900%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210479+F%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551048900%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210479+F%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551048900%22&limit=100,false
PRD-9F5884AD09,Cardinal Health,Argyle Trocar Catheter – 32 Fr,8888561076,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_ended,search_incomplete,premarket_exempt,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_ended. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2210884521050808%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228888561076%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%228888561076%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228888561076%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%228888561076%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22DRC%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22DRC%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228888561076%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2220884521050805%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2210884521050808%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200884521029319%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2210884521029316%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228888561076%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200884521029319%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2220884521050805%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2210884521029316%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2210884521050808%22&limit=100,false
PRD-A0214EBAC0,Richard Wolf,HEMER Tracheoscope Tube Bundle,8214.1241,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,current_non_us,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: current_non_us. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?|Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228214.1241%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228214.1241%22&limit=100,false
PRD-A0DF0074DB,Thoracent / M.I.Tech,Bonastent Tracheobronchial Stent,BTB-124009,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://api.fda.gov/device/enforcement.json?search=product_description%3A%22BTB-124009%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22BTB-124009%22&limit=100,false
PRD-A24DAA76C6,ERBE,"Bipolar Connecting Cable, Standard, 4 m, for Fixation Forceps",20196-048,,insufficient_evidence,low,none,no_exact_result,no_result,not_found,not_searched,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220196-048%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220196-048%22&limit=100,false
PRD-A2FCA81CFA,Karl Storz,"Foreign Body Basket, 50 cm",10386A,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,no_result,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551048153%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210386A%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210386A%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210386+A%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551048153%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210386+A%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551048153%22&limit=100,false
