input_row_number,extracted_identifier,extracted_product_name,extracted_manufacturer,source_filename,matched_source_page,disposition,canonical_product_id,canonical_catalog_number,match_basis,evidence_strength,reason_code,owner_review_note
1495,BTB-160709,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-13EE4FE542,BTB-167009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-160709; current product PRD-13EE4FE542 uses BTB-167009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1496,BTB-160809,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-DF6218682C,BTB-168009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-160809; current product PRD-DF6218682C uses BTB-168009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1497,BTB-180209,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-03B374F7B8,BTB-182009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-180209; current product PRD-03B374F7B8 uses BTB-182009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1498,BTB-180309,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-EFB3CF2E71,BTB-183009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-180309; current product PRD-EFB3CF2E71 uses BTB-183009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1499,BTB-180409,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-470EA6C7BA,BTB-184009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-180409; current product PRD-470EA6C7BA uses BTB-184009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1500,BTB-180509,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-4AECEED0C8,BTB-185009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-180509; current product PRD-4AECEED0C8 uses BTB-185009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1501,BTB-180609,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-56932BDE51,BTB-186009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-180609; current product PRD-56932BDE51 uses BTB-186009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1502,BTB-180709,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-D968D7AB8E,BTB-187009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-180709; current product PRD-D968D7AB8E uses BTB-187009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1503,BTB-180809,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-6BC9B48573,BTB-188009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-180809; current product PRD-6BC9B48573 uses BTB-188009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1504,BTB-200209,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-95C0E7E548,BTB-202009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-200209; current product PRD-95C0E7E548 uses BTB-202009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1505,BTB-200309,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-34598AB94A,BTB-203009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-200309; current product PRD-34598AB94A uses BTB-203009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1506,BTB-200409,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-9C53328A79,BTB-204009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-200409; current product PRD-9C53328A79 uses BTB-204009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1507,BTB-200509,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-9DCC51E06A,BTB-205009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-200509; current product PRD-9DCC51E06A uses BTB-205009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1508,BTB-200609,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-963930CE88,BTB-206009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-200609; current product PRD-963930CE88 uses BTB-206009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1509,BTB-200709,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-9BAC333008,BTB-207009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-200709; current product PRD-9BAC333008 uses BTB-207009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1510,BTB-200809,BONASTENT Tracheal/Bronchial Stent,M.I. Tech / Thoracent,TB-Stent-size-chart.pdf,"PDF page index 1; printed p. 1/2, BONASTENT order-number table",source_evidence_conflicted,PRD-78354BF30F,BTB-208009,source_evidence_conflicted,low,source_evidence_conflicted,"Supplied authoritative chart and AccessGUDID use BTB-200809; current product PRD-78354BF30F uses BTB-208009 for the same diameter/length. Do not add a duplicate: correct/reconcile the governed identifier and manufacturer (GUDID labeler Sewoon Medical Co., Ltd.; Thoracent is the U.S. distributor)."
1543,Shipping Box Qty 5,EXPANDED EXPANDED CATHETER CATHETER - Shipping Box Qty 5 TAPS-6F- - Thorac Product men17uPLT,Merit Medical Systems,Thoracentesis & Paracentesis Set - a Convienent All-in-One Centisis Set.pdf,Document p. 8/29 (PDF page 8),relevant_but_insufficient_identity,,,ocr_artifact_or_incomplete_family_identifier,moderate,ocr_artifact_or_incomplete_family_identifier,Do not treat shipping quantity or partial TAPS family string as a catalog number.
1544,TAPS-6F,EXPANDED EXPANDED CATHETER CATHETER - Thorac; Paracentesis Set,Merit Medical Systems,Thoracentesis & Paracentesis Set - a Convienent All-in-One Centisis Set.pdf,Document p. 11/29 (PDF page 11),relevant_but_insufficient_identity,,,ocr_artifact_or_incomplete_family_identifier,moderate,ocr_artifact_or_incomplete_family_identifier,Do not treat shipping quantity or partial TAPS family string as a catalog number.
1545,TAPS-8F,EXPANDED EXPANDED CATHETER CATHETER - Thorac; Paracentesis Set,Merit Medical Systems,Thoracentesis & Paracentesis Set - a Convienent All-in-One Centisis Set.pdf,Document p. 15/29 (PDF page 15),relevant_but_insufficient_identity,,,ocr_artifact_or_incomplete_family_identifier,moderate,ocr_artifact_or_incomplete_family_identifier,Do not treat shipping quantity or partial TAPS family string as a catalog number.
1801,10071 Y,Instrument set for neonates for endoscopic treatment,KARL STORZ,THORAX.pdf,Document p. 72 (PDF page 80),needs_owner_review,,10071Y,exact_identity_but_pediatric_airway_surgery_scope_not_established,needs_review,pediatric_airway_surgery_scope_not_established,"Exact catalog identity is supported, but pediatric airway surgery is outside the established interventional-pulmonology preference-card scope; owner review is required before canonical addition."
1971,10387 AX,Sponge Holder,KARL STORZ,THORAX.pdf,Document p. SP4;SP24 (PDF page 266;286),needs_owner_review,,10387AX,"Exact article appears on relevant catalog page, but governed role/granularity or primary product evidence is insufficient for automatic intake",needs_review,relevant_exact_but_role_or_granularity_unclear,
1981,10382 AL,Suction Tube,KARL STORZ,THORAX.pdf,Document p. SP4;SP23 (PDF page 266;285),needs_owner_review,,10382AL,"Exact article appears on relevant catalog page, but governed role/granularity or primary product evidence is insufficient for automatic intake",needs_review,relevant_exact_but_role_or_granularity_unclear,
