input_row_number,extracted_identifier,extracted_product_name,extracted_manufacturer,source_filename,matched_source_page,disposition,canonical_product_id,canonical_catalog_number,match_basis,evidence_strength,reason_code,owner_review_note
234,SPPT-8F-10L,SAFETY PARACENTESIS PROCEDURE TRAY - 8F; 10 cm; Straight; Fixed,Merit Medical Systems,401418001.pdf,PDF p. 13,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
235,SPPT-8F-10S,SAFETY PARACENTESIS PROCEDURE TRAY - 8F; 10 cm; Straight; Slip,Merit Medical Systems,401418001.pdf,PDF p. 13,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
236,SPPT-8F-12PL,SAFETY PARACENTESIS PROCEDURE TRAY - 8F; 12 cm; Pigtail; Fixed,Merit Medical Systems,401418001.pdf,PDF p. 13,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
237,SPPT-8F-12PS,SAFETY PARACENTESIS PROCEDURE TRAY - 8F; 12 cm; Pigtail; Slip,Merit Medical Systems,401418001.pdf,PDF p. 13,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
238,SPPT-8F-17PL,SAFETY PARACENTESIS PROCEDURE TRAY - 8F; 17 cm; Pigtail; Fixed,Merit Medical Systems,401418001.pdf,PDF p. 13,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
239,SPPT-8F-17PS,SAFETY PARACENTESIS PROCEDURE TRAY - 8F; 17 cm; Pigtail; Slip,Merit Medical Systems,401418001.pdf,PDF p. 13,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
240,SPPT-8F-7L,SAFETY PARACENTESIS PROCEDURE TRAY - 8F; 7 cm; Straight; Fixed,Merit Medical Systems,401418001.pdf,PDF p. 13,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
241,SPPT-8F-7S,SAFETY PARACENTESIS PROCEDURE TRAY - 8F; 7 cm; Straight; Slip,Merit Medical Systems,401418001.pdf,PDF p. 13,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
255,MMS100,WASTE BASINS,Merit Medical Systems,401418001.pdf,PDF p. 19,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
256,MMSP100,WASTE BASINS,Merit Medical Systems,401418001.pdf,PDF p. 19,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
257,FZ624,"DRAINAGE BAGS AND TUBING - Cloth-backed Bag, 600 mL",Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 16,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
258,K08-01907,"DRAINAGE BAGS AND TUBING - Jackson-Pratt® Bulb with 16"" Tubing, 100 mL",Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 16,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
259,K10-03450,"DRAINAGE BAGS AND TUBING - MDD600 Drainage Bag with Jackson-Pratt® Bulb, 100 mL (designed for vacuum drainage)",Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 16,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
260,RLC15-8-038MB,Locking Drainage Catheter Locking Drainage Catheter - 8.5F; 15 cm; Yes,Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 4,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
261,RLC-8-038MB,Locking Drainage Catheter Locking Drainage Catheter - 8.5F; 25 cm; Yes,Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 4,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
262,RNL-6-038J,RESOLVE® LOCKING DRAINAGE CATHETER TRAYS - 6.5F; 20 cm; J Curve,Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 6,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
263,RNL-8-038J,RESOLVE® LOCKING DRAINAGE CATHETER TRAYS - 8.5F; 25 cm; J Curve,Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 6,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
268,RLC-10-038MB,Ultrasound Drainage Procedure - 0.038” (0.97 mm); Yes; Locking Pigtail,Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 4,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
269,RLC15-10-038MB,Ultrasound Drainage Procedure - 0.038” (0.97 mm); Yes; Locking Pigtail,Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 4,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
270,K12-08323,Ultrasound Drainage Procedure - 10F x 20 cm Dilator,Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 17,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
272,VAC160,Ultrasound Drainage Procedure - 60 mL Vacuum Pressure Syringe,Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 17,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
273,MAK-NV-002,Ultrasound Drainage Procedure - 6F X 20 cm; 4F; NT/PT; 150 cm; 21G X 15 cm Trocar,Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
274,MAK-NV-004,Ultrasound Drainage Procedure - 6F X 20 cm; 4F; NT/PT; 21G X 15 cm Trocar,Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
275,MAK-NV-001,Ultrasound Drainage Procedure - 6F X 20 cm; 4F; SS/PT; 150 cm; 21G X 15 cm Trocar,Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
276,MAK-NV-016,Ultrasound Drainage Procedure - 6F X 20 cm; 4F; SS/PT; 80 cm; 21G X 15 cm Chiba,Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
278,K12-08322,Ultrasound Drainage Procedure - 8F x 20 cm Dilator,Merit Medical Systems,401418001.pdf; 401423001-A.pdf,PDF p. 17,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
288,IQ35F80J105RS,Ultrasound Drainage Procedure - 0.035” x 80 cm Rosen 1.5 mm J,Merit Medical Systems,401423001-A.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
289,MBSP100,Ultrasound Drainage Procedure - 500 mL BackStop Plus Disposal System,Merit Medical Systems,401423001-A.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
292,CFG624,Ultrasound Drainage Procedure - Revolution; 6F-24F,Merit Medical Systems,401423001-A.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
294,Not stated in source,ReSolve Locking Drainage Catheter,Merit Medical Systems,402955010.pdf; 402955010MLP.pdf; 402955011ZHP.pdf; 402955013ZHP.pdf,PDF p. 1,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
295,Not stated in source,ReSolve Mini Locking Drainage Catheter,Merit Medical Systems,406168001MLP.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
415,LeSoc - B698LS2X30,"7/27/26, 4:29 PM AccessGUDID - (&quot;Monarch Bronchoscope&quot;)",Not stated in source,AccessGUDID - (&quot;Monarch Bronchoscope&quot;)2.pdf,PDF page index 1; unrelated AccessGUDID search-result hit,irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,"Hallucinated extraction from an unrelated MONARCH LABS wound-product search result (LeSoc B698LS2X30), not a bronchoscopy product."
424,ARIETTA A850,ARIETTA A850 Ultrasound Imaging System,Hitachi / FUJIFILM Healthcare,ARIETTA-A850_Brochure_EN_53045.pdf,PDF page index 1 cover identifies ALOKA ARIETTA 850; PDF index 6 / printed pp. 10-11 shows broad ultrasound applications/system,irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,"The source calls the system ALOKA ARIETTA 850 (not 'ARIETTA A850') and contains no bronchoscopy, endoscopic-ultrasound, or EB-series compatibility evidence. It is distinct from current ARIETTA 750 FF ENDO; prior governed research also excludes ARIETTA 850 FF ENDO because its compatibility table lists EG-series GI scopes, not EB-530US."
435,BCC1,BLAKE Cardio Connector,Ethicon / Johnson & Johnson,BLAKE-Drains-Brochure-050018-210310.pdf,Document p. not stated (PDF page 10),irrelevant_to_current_scope,,,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,high,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,
436,BCC2,BLAKE Cardio Connector,Ethicon / Johnson & Johnson,BLAKE-Drains-Brochure-050018-210310.pdf,Document p. not stated (PDF page 10),irrelevant_to_current_scope,,,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,high,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,
437,BCC3,BLAKE Cardio Connector,Ethicon / Johnson & Johnson,BLAKE-Drains-Brochure-050018-210310.pdf,Document p. not stated (PDF page 10),irrelevant_to_current_scope,,,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,high,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,
455,2199,J-VAC Drain Adapter,Ethicon / Johnson & Johnson,BLAKE-Drains-Brochure-050018-210310.pdf,Document p. not stated (PDF page 10),irrelevant_to_current_scope,,,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,high,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,
456,2209,J-VAC Drain Adapter,Ethicon / Johnson & Johnson,BLAKE-Drains-Brochure-050018-210310.pdf,Document p. not stated (PDF page 10),irrelevant_to_current_scope,,,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,high,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,
457,2298,J-VAC Drain Adapter,Ethicon / Johnson & Johnson,BLAKE-Drains-Brochure-050018-210310.pdf,Document p. not stated (PDF page 10),irrelevant_to_current_scope,,,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,high,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,
458,2160,J-VAC Suction Reservoir,Ethicon / Johnson & Johnson,BLAKE-Drains-Brochure-050018-210310.pdf,Document p. not stated (PDF page 10),irrelevant_to_current_scope,,,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,high,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,
459,2161,J-VAC Suction Reservoir,Ethicon / Johnson & Johnson,BLAKE-Drains-Brochure-050018-210310.pdf,Document p. not stated (PDF page 10),irrelevant_to_current_scope,,,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,high,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,
460,2162,J-VAC Suction Reservoir,Ethicon / Johnson & Johnson,BLAKE-Drains-Brochure-050018-210310.pdf,Document p. not stated (PDF page 10),irrelevant_to_current_scope,,,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,high,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,
461,2163,J-VAC Suction Reservoir,Ethicon / Johnson & Johnson,BLAKE-Drains-Brochure-050018-210310.pdf,Document p. not stated (PDF page 10),irrelevant_to_current_scope,,,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,high,generic_postoperative_reservoir_adapter_or_cardiac_connector_not_pleural_specific,
645,8888577775,Cardinal HealthTM ArgyleTM Carotid Artery Shunt Kit*,Cardinal Health,cardinal-health-cardiothoratic-catalog.pdf,PDF p. 6,irrelevant_to_current_scope,,,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,high,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,
646,8888590018,Cardinal HealthTM ArgyleTM Left Ventricular Sump Vent Catheters with,Cardinal Health,cardinal-health-cardiothoratic-catalog.pdf,PDF p. 5,irrelevant_to_current_scope,,,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,high,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,
647,8888590208,Cardinal HealthTM ArgyleTM Left Ventricular Sump Vent Catheters with,Cardinal Health,cardinal-health-cardiothoratic-catalog.pdf,PDF p. 5,irrelevant_to_current_scope,,,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,high,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,
648,8888590216,Cardinal HealthTM ArgyleTM Left Ventricular Sump Vent Catheters with,Cardinal Health,cardinal-health-cardiothoratic-catalog.pdf,PDF p. 5,irrelevant_to_current_scope,,,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,high,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,
649,8888590224,Cardinal HealthTM ArgyleTM Left Ventricular Sump Vent Catheters with,Cardinal Health,cardinal-health-cardiothoratic-catalog.pdf,PDF p. 5,irrelevant_to_current_scope,,,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,high,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,
650,8888584912,Cardinal HealthTM ArgyleTM Parallel Y Connector,Cardinal Health,cardinal-health-cardiothoratic-catalog.pdf,PDF p. 5,irrelevant_to_current_scope,,,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,high,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,
666,8888573550,Cardinal HealthTM ArgyleTM Silicone Mediastinal Catheter,Cardinal Health,cardinal-health-cardiothoratic-catalog.pdf,PDF p. 4,irrelevant_to_current_scope,,,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,high,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,
667,8888573568,Cardinal HealthTM ArgyleTM Silicone Mediastinal Catheter,Cardinal Health,cardinal-health-cardiothoratic-catalog.pdf,PDF p. 4,irrelevant_to_current_scope,,,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,high,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,
677,8888591065,Cardinal HealthTM ArgyleTM Thi Aortic Perfusion Cannulas with Cath-Lok,Cardinal Health,cardinal-health-cardiothoratic-catalog.pdf,PDF p. 5,irrelevant_to_current_scope,,,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,high,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,
678,8888591073,Cardinal HealthTM ArgyleTM Thi Aortic Perfusion Cannulas with Cath-Lok,Cardinal Health,cardinal-health-cardiothoratic-catalog.pdf,PDF p. 5,irrelevant_to_current_scope,,,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,high,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,
679,8888591081,Cardinal HealthTM ArgyleTM Thi Aortic Perfusion Cannulas with Cath-Lok,Cardinal Health,cardinal-health-cardiothoratic-catalog.pdf,PDF p. 5,irrelevant_to_current_scope,,,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,high,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,
680,8888591099,Cardinal HealthTM ArgyleTM Thi Aortic Perfusion Cannulas with Cath-Lok,Cardinal Health,cardinal-health-cardiothoratic-catalog.pdf,PDF p. 5,irrelevant_to_current_scope,,,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,high,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,
689,8888585000,Cardinal HealthTM ArgyleTM Vascular Tourniquet Kit*,Cardinal Health,cardinal-health-cardiothoratic-catalog.pdf,PDF p. 6,irrelevant_to_current_scope,,,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,high,cardiac_vascular_or_mediastinal_product_not_current_ip_pleural_scope,
736,Not stated in source,Areus Adapt Endoscopic Ultrasound Aspiration Needle (FNA),Micro-Tech Endoscopy,D-000010790-REV0-1-1033736-REV1-Adapt-Endoscopic-Ultrasound-Aspiration-Needle-Instructions-f.pdf,Document p. Not separately numbered / see PDF index (PDF page D-000010790-REV0-1-1033736-REV1-Adapt-Endoscopic-Ultrasound-Aspiration-Needle-Instructions-f.pdf:4),irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,Family-level Adapt EUS needle row lacks an order number and is not the Thoracent pulmonary EBUS SKU family.
737,Not stated in source,Trident Adapt Endoscopic Ultrasound Biopsy Needle (FNB),Micro-Tech Endoscopy,D-000010790-REV0-1-1033736-REV1-Adapt-Endoscopic-Ultrasound-Aspiration-Needle-Instructions-f.pdf,Document p. Not separately numbered / see PDF index (PDF page D-000010790-REV0-1-1033736-REV1-Adapt-Endoscopic-Ultrasound-Aspiration-Needle-Instructions-f.pdf:4),irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,Family-level Adapt EUS needle row lacks an order number and is not the Thoracent pulmonary EBUS SKU family.
755,Not stated in source,GreenLight XPS,Boston Scientific,deep-research-report-lasers.md,,irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,GreenLight XPS is a BPH/urology platform; the supplied report itself says it is not bronchoscopy-labeled.
761,Not stated in source,Futura Safety Scalpels,Merit Medical Systems,download (2).html,,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
764,Not stated in source,StayFIX Fixation Device,Merit Medical Systems,download (5).html; download (6).html,,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
765,Not stated in source,PAL Pen and Labels,Merit Medical Systems,download.html,,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
791,StraightShot M5,StraightShot M5 Microdebrider,Medtronic,ent-why-power-apexcut-blades-brochure.pdf,Document p. 2 (PDF page 4),irrelevant_to_current_scope,,,ent_microdebrider_source_without_airway_bronchoscopy_intended_use,high,ent_microdebrider_source_without_airway_bronchoscopy_intended_use,
840,BS-102,Endoscopic Ultrasound / EBUS System Component,FUJIFILM,Fujifilm_EUS Brochure_03_2025_EN.pdf,"Document p. Not separately numbered / see PDF index (PDF page Fujifilm_EUS Brochure_03_2025_EN.pdf:6,11)",irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,"The FUJIFILM EUS brochure assigns these models to EG-series gastrointestinal ultrasonic endoscopes/accessories, not the EB-series bronchoscopy system."
841,EG-530UR2,Endoscopic Ultrasound / EBUS System Component,FUJIFILM,Fujifilm_EUS Brochure_03_2025_EN.pdf,Document p. Not separately numbered / see PDF index (PDF page Fujifilm_EUS Brochure_03_2025_EN.pdf:21),irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,"The FUJIFILM EUS brochure assigns these models to EG-series gastrointestinal ultrasonic endoscopes/accessories, not the EB-series bronchoscopy system."
842,EG-530UT2,Endoscopic Ultrasound / EBUS System Component,FUJIFILM,Fujifilm_EUS Brochure_03_2025_EN.pdf,Document p. Not separately numbered / see PDF index (PDF page Fujifilm_EUS Brochure_03_2025_EN.pdf:21),irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,"The FUJIFILM EUS brochure assigns these models to EG-series gastrointestinal ultrasonic endoscopes/accessories, not the EB-series bronchoscopy system."
843,EG-580UR,Endoscopic Ultrasound / EBUS System Component,FUJIFILM,Fujifilm_EUS Brochure_03_2025_EN.pdf,"Document p. Not separately numbered / see PDF index (PDF page Fujifilm_EUS Brochure_03_2025_EN.pdf:2,11,13,18,21)",irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,"The FUJIFILM EUS brochure assigns these models to EG-series gastrointestinal ultrasonic endoscopes/accessories, not the EB-series bronchoscopy system."
844,EG-580UT,Endoscopic Ultrasound / EBUS System Component,FUJIFILM,Fujifilm_EUS Brochure_03_2025_EN.pdf,"Document p. Not separately numbered / see PDF index (PDF page Fujifilm_EUS Brochure_03_2025_EN.pdf:2,10,11,13,17,18,21)",irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,"The FUJIFILM EUS brochure assigns these models to EG-series gastrointestinal ultrasonic endoscopes/accessories, not the EB-series bronchoscopy system."
845,EG-740UT,Endoscopic Ultrasound / EBUS System Component,FUJIFILM,Fujifilm_EUS Brochure_03_2025_EN.pdf,"Document p. Not separately numbered / see PDF index (PDF page Fujifilm_EUS Brochure_03_2025_EN.pdf:2,6,7,11,13,17,18,21)",irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,"The FUJIFILM EUS brochure assigns these models to EG-series gastrointestinal ultrasonic endoscopes/accessories, not the EB-series bronchoscopy system."
1082,EWSS4520,"GLIDEWIRE® Endoscopic - Angle tip, stiff shaft",Olympus,OAIET0124CAT51005_EndoTherapy Catalog_Interactive_2024.pdf,Document p. Not separately numbered / see PDF index (PDF page OAIET0124CAT51005_EndoTherapy Catalog_Interactive_2024.pdf:12),irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,Exact source row is from the broad EndoTherapy/reprocessing catalog but does not map to the current IP/pleural/tracheostomy role model.
1083,EWS4520,"GLIDEWIRE® Endoscopic - Straight tip, stiff shaft",Olympus,OAIET0124CAT51005_EndoTherapy Catalog_Interactive_2024.pdf,Document p. Not separately numbered / see PDF index (PDF page OAIET0124CAT51005_EndoTherapy Catalog_Interactive_2024.pdf:12),irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,Exact source row is from the broad EndoTherapy/reprocessing catalog but does not map to the current IP/pleural/tracheostomy role model.
1089,HX-810LR,HEMOSTASIS,Olympus,OAIET0124CAT51005_EndoTherapy Catalog_Interactive_2024.pdf,Document p. Not separately numbered / see PDF index (PDF page OAIET0124CAT51005_EndoTherapy Catalog_Interactive_2024.pdf:49),irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,Exact source row is from the broad EndoTherapy/reprocessing catalog but does not map to the current IP/pleural/tracheostomy role model.
1101,RWSA-3555I,"RevoWaveTM Guidewire - Angled 25 tip, standard shaft",Olympus,OAIET0124CAT51005_EndoTherapy Catalog_Interactive_2024.pdf,Document p. Not separately numbered / see PDF index (PDF page OAIET0124CAT51005_EndoTherapy Catalog_Interactive_2024.pdf:11),irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,Exact source row is from the broad EndoTherapy/reprocessing catalog but does not map to the current IP/pleural/tracheostomy role model.
1102,RWSS-3555I,"RevoWaveTM Guidewire - Straight tip, standard shaft",Olympus,OAIET0124CAT51005_EndoTherapy Catalog_Interactive_2024.pdf,Document p. Not separately numbered / see PDF index (PDF page OAIET0124CAT51005_EndoTherapy Catalog_Interactive_2024.pdf:11),irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,Exact source row is from the broad EndoTherapy/reprocessing catalog but does not map to the current IP/pleural/tracheostomy role model.
1136,SafeStackCart10,Catalog Description Weight Width Length Depth - 10-shelf cart,Olympus,OAIGI0121CAT38678_RA.pdf,"Document p. Not separately numbered / see PDF index (PDF page OAIGI0121CAT38678_RA.pdf:82,83,88)",irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,Exact source row is from the broad EndoTherapy/reprocessing catalog but does not map to the current IP/pleural/tracheostomy role model.
1137,SafeStackCart5,Catalog Description Weight Width Length Depth - 5-shelf cart,Olympus,OAIGI0121CAT38678_RA.pdf,"Document p. Not separately numbered / see PDF index (PDF page OAIGI0121CAT38678_RA.pdf:80,82,83,88)",irrelevant_to_current_scope,,,irrelevant_to_current_scope,high,irrelevant_to_current_scope,Exact source row is from the broad EndoTherapy/reprocessing catalog but does not map to the current IP/pleural/tracheostomy role model.
